,Unnamed: 0,content,hashtag,date,like,place
12,45,와우~~ 이영자의 솥뚜껑닭도리탕! 토종닭한마리에72000원~ 가평 산골농원에 왔지요~ 산골이라고 춥더라~ 뒤에 나무들도 이쁘고와 무슨 대량공장인줄~ 먼저 대기표뽑고 결제하규4~50분조리하고 입장~~ 맛은 꿀맛!기다릴맛 나넹~~ 둘이 왔더니 마니남겼다잉ㅋ 넷이와도 딱이겠당ㅋ 담엔 볶음밥까지 먹기~^^...........#daily #selfie #일상 #소통 #생활#셀피 #셀카 #셀피그램 #일상그램 #나들이#셀스타그램 #얼스타그램 #미녀 #맛집#가평맛집 #산골농원 #이영자맛집 #드라이브#닭볶음탕 #솥뚜껑닭볶음탕 #전참시맛집#셀카그램 #운동하는여자 #가평 #전참시,"['#daily', '#selfie', '#일상', '#소통', '#생활', '#셀피', '#셀카', '#셀피그램', '#일상그램', '#나들이', '#셀스타그램', '#얼스타그램', '#미녀', '#맛집', '#가평맛집', '#산골농원', '#이영자맛집', '#드라이브', '#닭볶음탕', '#솥뚜껑닭볶음탕', '#전참시맛집', '#셀카그램', '#운동하는여자', '#가평', '#전참시']",2021-10-11,0,산골농원
13,65,"⠀#산골농원#가평산골농원#솥뚜껑닭볶음탕#이영자맛집⠀⠀⠀저녁메뉴로 이거 하나보고 무작정 떠난 가평!🚘⠀평일이라 다행이었지,주말이었으면 웨이팅 대박이었을듯!⠀배불뚝하게 먹구 볶음밥까지 뇸뇸😆⠀⠀⠀비오는 날엔 반곱슬인 내머리는 개산발😱머리좀 만지고 나올껄😭😭사진보니 정말 오마이갓🙈🤭⠀⠀⠀","['#산골농원', '#가평산골농원', '#솥뚜껑닭볶음탕', '#이영자맛집⠀⠀⠀저녁메뉴로']",2021-10-08,0,
14,66,즐거워😊...#여행#데일리#일상#사진#사진맛집#날씨흐림#꽃#코스모스#가평#가평여행#즉흥여행#당일치기#서울근교여행#가평맛집#가평가볼만한곳#가평카페#색현터널#자전거#플로레#Flore#브런치맛집#설악산#이영자맛집#솥뚜껑닭볶음탕#산골농원,"['#여행', '#데일리', '#일상', '#사진', '#사진맛집', '#날씨흐림', '#꽃', '#코스모스', '#가평', '#가평여행', '#즉흥여행', '#당일치기', '#서울근교여행', '#가평맛집', '#가평가볼만한곳', '#가평카페', '#색현터널', '#자전거', '#플로레', '#Flore', '#브런치맛집', '#설악산', '#이영자맛집', '#솥뚜껑닭볶음탕', '#산골농원']",2021-10-08,0,
15,70,#산골농원 #이영자맛집 #토종닭,"['#산골농원', '#이영자맛집', '#토종닭']",2021-10-07,0,양평
16,73,#산골농원#산골농원닭볶음탕🐥 #닭볶음탕공장이니#가평산골농원#라면사리4개추가요🙋‍♀️ #핫플레이스 #사람개많음😱 #분위기짱#맛은흠🤔 #잘먹고잘놀고 #한번은가볼만한곳😊#이영자맛집#맛집투어#웨이팅필수#술#술안주,"['#산골농원', '#산골농원닭볶음탕🐥', '#닭볶음탕공장이니', '#가평산골농원', '#라면사리4개추가요🙋\u200d♀️', '#핫플레이스', '#사람개많음😱', '#분위기짱', '#맛은흠🤔', '#잘먹고잘놀고', '#한번은가볼만한곳😊', '#이영자맛집', '#맛집투어', '#웨이팅필수', '#술', '#술안주']",2021-10-05,0,산골농원
17,85,가평-양평-여의도한강까지 완벽해따👍...#산골농원 #이영자맛집 #한강공원 #드라이브 #가평,"['#산골농원', '#이영자맛집', '#한강공원', '#드라이브', '#가평']",2021-10-04,0,
18,87,#이영자맛집 어쩌다 요즘 영자언니 맛집리스트를 많이 가게 되네 ㅋ가보고 싶던 #산골농원 맛은 전라도 닭도리탕을 따라 올수 없지만 재밌었고 친절했고 맛도 괜찮았다. 볶음밥 맛집. 그건 진짜 맛집!왜 이거 보는데 고향 가고 싶냐 ㅋ ㅜ#가평맛집 #가평가볼만한곳 #먹스타그램 #닭볶음탕,"['#이영자맛집', '#산골농원', '#가평맛집', '#가평가볼만한곳', '#먹스타그램', '#닭볶음탕']",2021-10-03,0,
19,88,FIRE🔥🔥🔥🔥🔥🔥🔥🔥🔥#산골농원 #이영자닭볶음탕,"['#산골농원', '#이영자닭볶음탕']",2021-10-03,0,산골농원
20,100,늦은 휴가🙂라쓰고 하율이 4돌기념 여행이라 부른다😆5년전쯤인가친구들과 청평빠지 놀러왔다가들렀던 산골농원그때 정말맛있게 먹고남편한테 몇번얘기했는데드디어 데리고옴ㅋㅋ평일이라 웨이팅 없이 입장그때보다 더넓어지고역시 맛있음😋하율이도 두조각이나먹고ㅋㅋ많아서 반은포장하고밥볶았는더 짱구ㅋㅋㅋㅋㅋ짱구볶음밥최고👍#여행스타그램 #가평여행 #가평맛집 #산골농원 #역시맛있어 #4돌기념여행 #이영자맛집 #삼대천왕맛집 #내돈내먹 #여행시작,"['#여행스타그램', '#가평여행', '#가평맛집', '#산골농원', '#역시맛있어', '#4돌기념여행', '#이영자맛집', '#삼대천왕맛집', '#내돈내먹', '#여행시작']",2021-09-29,0,
21,101,산골농원 (2020.2.15)#산골농원 #산골농원🐤솥뚜껑닭볶음탕 #산골농원닭볶음탕 #산골농원장작퍼포먼스 #장작불닭볶음탕 #이영자맛집,"['#산골농원', '#산골농원🐤솥뚜껑닭볶음탕', '#산골농원닭볶음탕', '#산골농원장작퍼포먼스', '#장작불닭볶음탕', '#이영자맛집']",2021-09-28,0,산골농원
22,103,반 #뚜벅이여행버스타고 #산골농원 가기좌석버스에 택시에.. 다행히 막히지않고 도착럭키하게 웨이팅없이 입장!!날이 적당하게 흐려서 시원하게 소주한잔~소주두잔~~ 세잔 네잔...즐거웠던 여행 #감자맛집 ^^#주말여행 #1박2일 #가평맛집 #이영자맛집#토종닭 #가마솥닭볶음탕,"['#뚜벅이여행버스타고', '#산골농원', '#감자맛집', '#주말여행', '#1박2일', '#가평맛집', '#이영자맛집', '#토종닭', '#가마솥닭볶음탕']",2021-09-27,0,
23,104,#첫줄 전참시 보고 찾아간 솥뚜껑 닭도리탕#가평 #가평맛집 #이영자맛집 #주말 #주말데이트 #솥뚜껑닭볶음탕 #food #foodstagram #먹방 #jmt #볶음밥은필수 #여자친구 #또가고싶다 #산골농원 #일상 #like4likes,"['#첫줄', '#가평', '#가평맛집', '#이영자맛집', '#주말', '#주말데이트', '#솥뚜껑닭볶음탕', '#food', '#foodstagram', '#먹방', '#jmt', '#볶음밥은필수', '#여자친구', '#또가고싶다', '#산골농원', '#일상', '#like4likes']",2021-09-26,0,
24,109,💡[경기도/가평] 솥뚜껑닭볶음탕 ‘산골농원’#솥뚜껑닭볶음탕 #산골농원 #가평맛집 #가평 #가평카페 #맛집 #맛집추천 #근교드라이브 #드라이브코스 #주말나들이 #이영자맛집 #인스타맛집 #점심메뉴추천 #좋아요 #맞팔 #선팔,"['#솥뚜껑닭볶음탕', '#산골농원', '#가평맛집', '#가평', '#가평카페', '#맛집', '#맛집추천', '#근교드라이브', '#드라이브코스', '#주말나들이', '#이영자맛집', '#인스타맛집', '#점심메뉴추천', '#좋아요', '#맞팔', '#선팔']",2021-09-26,0,산골농원
25,110,.......#일요일 #daily #점심 #가평 #가평맛집 #산골농원 #산골농원🐤솥뚜껑닭볶음탕 #솥뚜껑삼겹살 #이영자맛집#맛있다#72000원#사랑#건강#행복,"['#일요일', '#daily', '#점심', '#가평', '#가평맛집', '#산골농원', '#산골농원🐤솥뚜껑닭볶음탕', '#솥뚜껑삼겹살', '#이영자맛집', '#맛있다', '#72000원', '#사랑', '#건강', '#행복']",2021-09-26,0,
26,125,연휴 마지막날 즐기기!#그렇게놀고 #그렇게먹고 그래도... 아쉬운건?잘쉬고 잘먹고 잘쉬었느니#코로나검사받은러 레츠고고~!!#산골농원#닭볶음탕맛집 #이영자맛집 #tv를보면안돼,"['#그렇게놀고', '#그렇게먹고', '#코로나검사받은러', '#산골농원', '#닭볶음탕맛집', '#이영자맛집', '#tv를보면안돼']",2021-09-22,0,산골농원
27,126,"#포토샵 만 믿고 너무 먹었나봐#발등에불떨어졌다1. #대막- 압구정 후토마끼, 소바 맛집2. #전봇대-  역삼 닭발, 닭볶음탕 맛집, 술집3. #청담길목- 청담 목살 맛집, 콜키지 프리4. #마포짚불구이곱창 - 역삼 곱창, 맛은 보통, 불쇼 해주심, 된장 밥으로 소주1병 일단 마실수 있음5. #본태- 도산공원 파인다이닝6. #한남동7. #산골농원- 가평 닭볶음탕 전참시 이영자 맛집8. #스시코우지- 청담 스시 오마카세9. #꽃새우0번지- 역삼 맛집 독도 꽃새우 수요미식회 맛집 술집10. #엽기닭볶음탕 - 우동사리, 핫도그, 치즈스틱 추가","['#포토샵', '#발등에불떨어졌다1.', '#대막-', '#전봇대-', '#청담길목-', '#마포짚불구이곱창', '#본태-', '#한남동7.', '#산골농원-', '#스시코우지-', '#꽃새우0번지-', '#엽기닭볶음탕']",2020-09-23,0,
28,134,전참시이영자추천맛집에서점심식사😄····#일상#가평 맛집#산골농원#솥뚜껑닭볶음#볶음밥,"['#일상', '#가평', '#산골농원', '#솥뚜껑닭볶음', '#볶음밥']",2021-09-20,0,
29,135,뽜이야!#산골농원#닭볶음탕#이영자맛집#쩝쩝박사#돼지런한하루#돼동여지도#먹스타그램#일상#가평#가평여행#여행#가평펜션,"['#산골농원', '#닭볶음탕', '#이영자맛집', '#쩝쩝박사', '#돼지런한하루', '#돼동여지도', '#먹스타그램', '#일상', '#가평', '#가평여행', '#여행', '#가평펜션']",2021-09-20,0,산골농원
30,136,욜🧚‍♀️나도갔다왔다ㅋㅋㅋ...#산골농원 #닭볶음탕 #닭도리탕 #오픈런 #가평 #가평맛집 #가평잣엿 #먹스타그램 #먹방 #일상 #맛집 #데이트코스 #제가한번먹어보겠습니다 #제점수는요 #이영자맛집 #일상스타그램 #즐거웠다 #이영자맛집리스트 #맛집추천,"['#산골농원', '#닭볶음탕', '#닭도리탕', '#오픈런', '#가평', '#가평맛집', '#가평잣엿', '#먹스타그램', '#먹방', '#일상', '#맛집', '#데이트코스', '#제가한번먹어보겠습니다', '#제점수는요', '#이영자맛집', '#일상스타그램', '#즐거웠다', '#이영자맛집리스트', '#맛집추천']",2021-09-19,0,
31,141,이영자맛집여길 드디어와봤구요🐔👍🥰🍗,[],2021-09-19,0,
32,152,#산골농원 #닭볶음탕 #이영자추천맛집 #전참시맛집#yesterday 근무일까지 바꾸고 머그러갔뜸ㅋㅋ,"['#산골농원', '#닭볶음탕', '#이영자추천맛집', '#전참시맛집', '#yesterday']",2021-09-17,0,
33,156,아늬아늬….산실령나오는거아니냐구여..요기는 이번 여름에 갔다왔어여이영자 솥뚜껑닭볶음탕으로 유명한 집이죠!경기도에위치한 산골농원이에요!!무적권 차를타고 가야할것같아요 완전 핵 산중에 있더라구요…!근데 차도밀려요..!!!알고보니 산골농원 주차장대기줄…!ㄷㄷ 인기폭발….🥺저는 비오는날 방문했는데 비소리랑 먹으니까 더더 좋았었던거같아요!!닭도리탕묵고 볶음밥 못잃어…!!!!!!!뭔지어시겠나요?? 어피치🥰🥰직원분 어피치 장인이세여🤗🤗잘먹었숨미당#솥뚜껑닭볶음탕 #솥뚜껑닭볶음탕 #이영자솥뚜껑닭도리탕#이영자맛집 #닭볶음탕 #산골농원 #산골농원닭볶음탕 #산골농원닭도리탕 #맛집 #맛스타그램 #맛집추천 #맛집스타그램 #맛집탐방 #먹방 #먹스타그램 #먹방스타그램 #먹스타 #먹스타맞팔 #쩝쩝박사 #쩝쩝박사재니,"['#솥뚜껑닭볶음탕', '#솥뚜껑닭볶음탕', '#이영자솥뚜껑닭도리탕', '#이영자맛집', '#닭볶음탕', '#산골농원', '#산골농원닭볶음탕', '#산골농원닭도리탕', '#맛집', '#맛스타그램', '#맛집추천', '#맛집스타그램', '#맛집탐방', '#먹방', '#먹스타그램', '#먹방스타그램', '#먹스타', '#먹스타맞팔', '#쩝쩝박사', '#쩝쩝박사재니']",2021-09-15,0,산골농원
34,164,하뚜하뚜 볶음밥❤️콧바람 쐬고왔어요 주말은 순삭~#날씨좋다☀️ #주말일상#맛집투어 #이영자맛집추천 #산골농원#닭볶음탕🐔#볶음밥필수 #잠실감성네일#주말나들이,"['#날씨좋다☀️', '#주말일상', '#맛집투어', '#이영자맛집추천', '#산골농원', '#닭볶음탕🐔', '#볶음밥필수', '#잠실감성네일', '#주말나들이']",2021-09-12,0,산골농원
35,168,.세팅그들🤸‍♀️🤾‍♀️🤹‍♀️내 인생샷제조기 @syj12 😉 야경샷 감사여😍 마지막 #이영자닭볶음탕 까지 완벽하였어👏👏넘 반가웠던 #미스터두낫띵 과의 허그도ㅋㅋ.#가평맛집#산골농원#불지옥은저런걸까 #착하게살자,"['#이영자닭볶음탕', '#미스터두낫띵', '#가평맛집', '#산골농원', '#불지옥은저런걸까', '#착하게살자']",2021-09-11,0,아난티클럽
36,169,👨‍👩‍👦.우리의.주말..#이영자맛집#산골농원#백신맞느라#6일금주#술이달다 #마무리는볶음밥#뿌까#센스짱 #코스모스#서종제빵소#오늘도추억이됩니다,"['#이영자맛집', '#산골농원', '#백신맞느라', '#6일금주', '#술이달다', '#마무리는볶음밥', '#뿌까', '#센스짱', '#코스모스', '#서종제빵소', '#오늘도추억이됩니다']",2021-09-11,0,서종제빵소
37,170,"올해 3월… 닭볶음탕 먹으러 가평까지 가서 되게 신났었는데…. 이영자 맛집이라 나도 궁금했는데😩자기들끼리 라면사리까지 넣어서 신나게 먹고,나는 꺼내주지도 않고…….하😔….. #할말하않 ..#가평닭볶음탕 #반려견동반식당 #이영자맛집 #산골농원#나만못먹음😭 #말티즈 #반려견 #멍스타그램#갱얼쥐일상","['#할말하않', '#가평닭볶음탕', '#반려견동반식당', '#이영자맛집', '#산골농원', '#나만못먹음😭', '#말티즈', '#반려견', '#멍스타그램', '#갱얼쥐일상']",2021-09-11,0,산골농원
38,174,..작년 이맘때🔥집콕 하는 형 누나 데리구 여기저기 데려가준 우량이 덕분에가본 이영자 닭도리탕 맛집 :)--#거리기다림과가격대비_음🤔#이영자맛집#산골농원,"['#거리기다림과가격대비_음🤔', '#이영자맛집', '#산골농원']",2021-09-09,0,산골농원
39,194,"✔산골농원✔가평군 설악면 어비산길99번길 75-7✔영업시간 11:00 - 20:00 (화요일 휴무)✔솥뚜껑닭볶음탕(1마리, 3인) 72,000원✔러면사리 2,000원✔볶음밥 2,000원한동안 유행했던 솥뚜껑 닭볶음탕 먹고왔어요🤗 이영자맛집으로도 불리는 찐맛집인데 tv에도 많이 나오고 입소문도 크게 난 집이라 웨이팅을 각오하고 갔는데 딱 저희팀까지 타이밍을 너무 좋게 웨이팅 없이 자리에 앉을 수 있었어요!😆 요즘 맛집 타이밍을 넘넘 잘 잡는 느낌😆 신나게 음식 주문했어요 아, 저는 이런 음식들엔 꼭 사리를 추가하는 편이라 라면사리도 추가했어요🥰 솥뚜껑 아래에 불이 있어서 계속 따뜻하고 시간이 갈 수록 맛도 더 진하게 먹을 수 있어요🤤 요기 음식들은 이미 맛있다는 소문이 다 나있으니 무슨 설명이 필요한가 싶지만 무슨 맛이냐면 토종닭이라 그런지 식감이 엄청 쫄깃하고 퍽퍽한 살이 없었어요🤤 먹는 중간중간 국물이 졸여지면 직원분들께서 바로바로 육수를 넣어주셔서 짜지지도 않았어요🤩🤩 단점은 계속 국물을 우리다보니 닭고기 국물맛이 점점 진해지는데 닭고기를 싫어하시면 처음엔 괜찮은데 나중엔 비리다고 생각할 수도 있을 것 같아요! 다 먹고 밥도 당연히 볶아 먹었는데 직원분께서 귀여운 어피치를 만들어 주셨어요🤣❣(사실 첨에 어피치인지 모르다가 사진찍으며 발견했어욬ㅋㅋㅋㅋ🤣) 볶음밥이 정말 신의 한수로 맛있었어요😚 꾹꾹 눌러서 누룽볶음밥으로 싹싹 긁어먹었어용😚😚앗 그리고 근처에 계곡도 잇고, 카페도 많고, 양평 양떼 목장도 있어서 후식 먹기도 좋고 은근 놀거리도 많더라구요😚😚#산골농원 #솥뚜껑닭볶음탕 #닭볶음탕 #한번도안먹어본사람은있어도한번만먹어본사람은없다 #재방문의사100 #이영자맛집 #양평맛집 #양평 #가평맛집 #가평 #계곡 #찐맛집 #맛집투어 #먹방투어 #먹부림 #먹킷리스트 #맛스타그램 #맛팔 #먹스타그램 #먹팔 #fff","['#산골농원', '#솥뚜껑닭볶음탕', '#닭볶음탕', '#한번도안먹어본사람은있어도한번만먹어본사람은없다', '#재방문의사100', '#이영자맛집', '#양평맛집', '#양평', '#가평맛집', '#가평', '#계곡', '#찐맛집', '#맛집투어', '#먹방투어', '#먹부림', '#먹킷리스트', '#맛스타그램', '#맛팔', '#먹스타그램', '#먹팔', '#fff']",2021-09-04,0,산골농원
40,197,".한때는 핫플만 찾아댕기던 노는 언니가,지오 입양후 반려견동반식당만 찾아댕긴다 😝이영자식당으로 유명한 이곳은 평일 애매한 시간에 찾아서인지 웨이팅없고 한가해뜸~장점: 반려견동반공간이 따로 있다. 달지않다. 직원분들이 엄청 친절하시다😊 스트릿 출신의 몹시 귀여운 멈머가 있다.🐶🥰단점:음….웨이팅해서 먹었으면 좀 분노했을 평범한 맛 🥲 게다가 내입엔 좀 짰다;#산골농원#반려견동반식당#배려해주신직원분들감사해요","['#산골농원', '#반려견동반식당', '#배려해주신직원분들감사해요']",2021-09-04,0,산골농원
