,Unnamed: 0,content,hashtag,date,like,place
10,39,"올레17코스 2오늘도 역시 즐겁게 함께하기~느긋하게 걷고,도두항에 백종원의""도두반점"" 에서 흑돼지몸짬뽕도 먹고,#올레17코스#도두반점#흑돼지몸짬뽕 #맛있게먹으면0칼로리 #도두항반점아님#도두반점이진짜임","['#올레17코스', '#도두반점', '#흑돼지몸짬뽕', '#맛있게먹으면0칼로리', '#도두항반점아님', '#도두반점이진짜임']",2021-10-08,0,
11,43,#도두반점 #몸짬뽕밥 #존맛탱 #오늘아님주의 #백종원아저씨 #맛있어요😋 #뷰도좋고 #바다도이쁘고 #선팔하면맞팔🙆 #좋테반사,"['#도두반점', '#몸짬뽕밥', '#존맛탱', '#오늘아님주의', '#백종원아저씨', '#맛있어요😋', '#뷰도좋고', '#바다도이쁘고', '#선팔하면맞팔🙆', '#좋테반사']",2021-10-05,0,도두반점
12,47,#210929#제주도4일차 #도두반점백종원 선생님의 #중식집#흑돼지짜장면#흑돼지탕수육 분명 안배고팠는데다 먹어버린......🤣😂🤣😂🤣😂탕슉이 내가 좋아하는 스타일!!고기도 두툼하고 크고 쫄깃쫄깃🤤#또생각나는맛 .......................#도두반점사수본점 #도두해안도로 #제주도 #제주도여행 #제주도혼여 #혼여 #혼여그램 #먹부림 #먹깨비 #먹스타 #먹스타그램 #먹팔,"['#210929', '#제주도4일차', '#도두반점백종원', '#중식집', '#흑돼지짜장면', '#흑돼지탕수육', '#또생각나는맛', '#도두반점사수본점', '#도두해안도로', '#제주도', '#제주도여행', '#제주도혼여', '#혼여', '#혼여그램', '#먹부림', '#먹깨비', '#먹스타', '#먹스타그램', '#먹팔']",2021-10-04,0,
13,48,🍜🥟월요일이야.. 왜때문에 주말 벌써 지나감?? 뭐했다고??🤬월요병 도졌을 땐 배에 기름칠 좀 해줘야지 이번주도 힘낼 수 있다!🙌🏻오늘은 #연돈볼카츠 건물 2층에 위치한 #도두반점 이야 ;)연돈볼카츠는.. 퇴근하고 갔더니 이미 재료소진으로 마감이었어😣아쉬운 마음을 뒤로 하고 도두반점으로 들어갔더니 화려한 중식향이 나를 감싸네.... 바아아로 #흑돼지몸짬뽕 이랑 #흑돼지짜장면 주문!흑돼지몸짬뽕은 제주 바다에 서식하는 해초 ‘몸’을 활용한 음식이니 꼭 한 번 먹어보길 추천해🧡흑돼지짜장면은 불맛도 살아있고 달달해서 호로록호로록 순삭이었다… 갓종원….👍🏻사수항에서 도두항까지 무지개해안도로로 연결되니 식사 후 해안드라이브하고 도두봉 산책까지 go go~!✅ 영업시간 : 매일 11:30~21:00 / 라스트오더 20:00 / 브레이크타임 15:00~17:30✅ 넓은 주차 공간과 오션뷰는 덤덤덤~ 🚘🆗📌도두반점 제주사수본점제주 제주시 서해안로 317 2층▶ 더 많은 제주여행정보가 궁금하다면 유튜브에서 [제주길잡이]를 검색하세요! ◀#제주도 #제주 #도두반점 #백종원 #중식 #중국집 #먹스타그램 #짜장면 #짬뽕 #제주먹방 #제주여행 #제주맛집 #제주맛집추천 #제주살이 #여행에미치다 #제주핫플 #도두동무지개해안도로 #jeju #travel #foodie #noodles #l4l #follow #daily,"['#연돈볼카츠', '#도두반점', '#흑돼지몸짬뽕', '#흑돼지짜장면', '#제주도', '#제주', '#도두반점', '#백종원', '#중식', '#중국집', '#먹스타그램', '#짜장면', '#짬뽕', '#제주먹방', '#제주여행', '#제주맛집', '#제주맛집추천', '#제주살이', '#여행에미치다', '#제주핫플', '#도두동무지개해안도로', '#jeju', '#travel', '#foodie', '#noodles', '#l4l', '#follow', '#daily']",2021-10-04,0,도두해안도로
14,53,꼭두새벽부터 제주시 갔다올일이 있어서 점심은 편하게 중국집 포장음식으로. 오늘의 선택은 도두반점! 포장이라도 식당에서 먹는것처럼 면도 쫠깃쫠깃 매우 맛남! 탕슉도 볶음밥도 구뜨 👍.....#도두반점 #도두반점더본호텔점 #짜장면 #탕슉 #탕수육 #볶음밥 #백종원식당 #맛있는중화요리 #중화요리 #중식 #중국요리 #중국요리맛집 #중화요리맛집 #짜장면맛집 #제주도두반점,"['#도두반점', '#도두반점더본호텔점', '#짜장면', '#탕슉', '#탕수육', '#볶음밥', '#백종원식당', '#맛있는중화요리', '#중화요리', '#중식', '#중국요리', '#중국요리맛집', '#중화요리맛집', '#짜장면맛집', '#제주도두반점']",2021-10-01,0,
15,58,제주도가서 먹은 것....#도두동무지개해안도로 #도두반점 #해녀의집 #만장굴 #소로록#애월 #돼지굽는정원 #흑돼지 #동파육 #연돈볼카츠 #백종원 #생맥주 #봉수아피자 #노형동맛집 #앙뚜아네트제주 #치아바타피자빵 #소금빵 #황금향🍊,"['#도두동무지개해안도로', '#도두반점', '#해녀의집', '#만장굴', '#소로록', '#애월', '#돼지굽는정원', '#흑돼지', '#동파육', '#연돈볼카츠', '#백종원', '#생맥주', '#봉수아피자', '#노형동맛집', '#앙뚜아네트제주', '#치아바타피자빵', '#소금빵', '#황금향🍊']",2021-09-27,0,Jeju
16,66,#제주도#중식#맛집탐방#제주맛집#백종원#도두반점#제주사수본점#짜장면#군만두#간짜장같은짜장면#⭐⭐⭐#소스추가#짜장추가#1000원#야박하네#바다보며#호로록#🍜🍜🍜#연돈#못먹으니#연돈볼카츠#도대체#왜줄서는거야?#그냥#빵없는#고로케맛#⭐⭐,"['#제주도', '#중식', '#맛집탐방', '#제주맛집', '#백종원', '#도두반점', '#제주사수본점', '#짜장면', '#군만두', '#간짜장같은짜장면', '#⭐⭐⭐', '#소스추가', '#짜장추가', '#1000원', '#야박하네', '#바다보며', '#호로록', '#🍜🍜🍜', '#연돈', '#못먹으니', '#연돈볼카츠', '#도대체', '#왜줄서는거야?', '#그냥', '#빵없는', '#고로케맛', '#⭐⭐']",2021-09-24,0,도두반점
17,82,2021 4번째 제주첫날#백종원타운 #연돈볼카츠 #제주공항 #도두반점사람많아 들른곳배고푸고 짜장면 먹으러갔는뎅 #연돈 이보여서 갔는데대기30분실화?개당3천원 인당2박스한정배고파2박스겟!!!사온지.언~~~7시간...아직6개남은거 실화!!!가성비 비쌈.볼카츠보다는 돼지고기  고로케!!!#내돈내산#솔찍입맛,"['#백종원타운', '#연돈볼카츠', '#제주공항', '#도두반점사람많아', '#연돈', '#내돈내산', '#솔찍입맛']",2021-09-17,0,
18,84,"#도두반점백종원 호텔인 #더본호텔 에 있는중화요리 전문점, 도두반점 ❤연돈 테이블링 30초만에 끝나서뭐 먹을까 고민하다가 간제주에만 있는 백종원 중국집 !홍콩반점이랑은 완전 다른 느낌.내 기준 제일 맛있었던 메뉴는#흑돼지짜장면진짜 이건 또 사먹고싶고 🙏#흑돼지몸짬뽕 은 의외로 쏘쏘,#흑돼지탕수육 이것도 맛있었다 :)제주도 가면 또 도두반점 가야지,#백종원선생님 흥하세요 ❤#믿고먹는백종원#더본호텔맛집#도두반점더본호텔점 #제주여행#제주맛집#중문맛집#제주여행기록","['#도두반점백종원', '#더본호텔', '#흑돼지짜장면진짜', '#흑돼지몸짬뽕', '#흑돼지탕수육', '#백종원선생님', '#믿고먹는백종원', '#더본호텔맛집', '#도두반점더본호텔점', '#제주여행', '#제주맛집', '#중문맛집', '#제주여행기록']",2021-09-17,0,
19,86,"몸짬뽕, 흑돼지짜장면으로 유명한 제주시 ""도두반점""짜장면이 생각나는날 고고~ ㅎㅎ.#도두반점 #용담해안도로맛집 #제주공항근처맛집 #제주도백종원중국집 #볶음밥이맛있어요","['#도두반점', '#용담해안도로맛집', '#제주공항근처맛집', '#제주도백종원중국집', '#볶음밥이맛있어요']",2021-09-16,0,
20,99,제주 중문 중식당 ‘도두반점’🥡제주 서귀포 색달로 18064 766 8999더본 호텔 1층이 위치한 중식당. 제주도 물가에 비교해서 상당히 매력적인 가격에 정통 중식당 스러운 인테리어와 제주특산품을 이용한 식재료로 만들어진 메뉴들이 정말 가성비도 좋고 분위기도 좋고 맛까지있는 추천맛집👍주차가능⭕️좌석 넉넉함👍가성비 좋음👍#제주도 #제주도여행 #제주도맛집 #도두반점 #도두반점더본호텔점 #백종원맛집 #제주도중문 #맛집 #맛스타그램 #맛집추천 #팔로우환영 #좋아요반사 #좋아요테러 #팔로우반사,"['#제주도', '#제주도여행', '#제주도맛집', '#도두반점', '#도두반점더본호텔점', '#백종원맛집', '#제주도중문', '#맛집', '#맛스타그램', '#맛집추천', '#팔로우환영', '#좋아요반사', '#좋아요테러', '#팔로우반사']",2021-09-08,0,더본호텔
