,Unnamed: 0,content,hashtag,date,like,place
10,31,"[가락시장맛집] #협찬 #송파사랑방안녕~ 꿀🍯친구들! 👋 매끼가 첫끼인 푸우임다 2021년 No.353 (NAVER 블로그 동시 게재) 📍협찬업소: 서울 송파구 양재대로62길 42-1 1층 송파구 가락동에 새로 오픈한 “송파사랑방 참숯화로구이” @songpa__sarang 📍최자로드 삼겹살 맛집인 용산 후암동 #사랑방참숯화로구이 를 송파에 그대로 옮겨 오픈했다 하여 가락시장역에서 십분 정도 걸어 찾아갔어요. 유흥가 한가운데에 널찍하게 터잡고 탁 트인 문 활짝 매장이라 캐안심 📍기본찬 깔리는데 액젓 적절 부추무침 나와서 맘에 쏙! 된찌 덜어먹을 수 있게 나오는 배려... 예상 외로 국물이 깊다...숯알못이지만 일반숯보다 3배 비싸다는 참숯으로 구우니 불 오래가고 고기가 더 맛나는거 같네요. 고기가 참숯에 초벌되어 나와서 금방 먹을 수 있어요 📍시그니처 메뉴 김치삽겹살(150g 1.4) 먼저. 미나리 콩나물 김치 싸먹을거 천지, 소주가 술술술(일병 반으로 꾹 참....) 고기 양은 살짝 아쉬우나 초벌 잘 된 프리미엄 보성녹돈에 만족, 다 잘라주시니 편리, 시원한 물냉(0.5)에 싸먹으니 갬동. 약수 금돼지식당보다 이런 스탈 고기가 전 더 좋네요. 냉면 된찌가 허당인 고기집은 별로인데 신경 많이 쓰셨네요 📍목살(1.5)은 판이 석쇠로 바뀌고 굵은 대파와 써빙되어요. 기름장과 생와사비 추가로 나와요. 역시 목살은 담백하고 쫄깃해요. 생와사비 되게 매운거 쓰셔서 엄지척!기분좋게 올만에 고기 묵고 돌아왔어요. 돼지고기는 가까운 곳에서 먹는게 제일이라는 생각엔 변함 없지만 잠실 송파 쪽 올 일 있을때 재방문의사 있습니다 *협찬 리뷰라도 맛이 없으면 없다 하지만, 달점(보름달)은 내돈내산에만 달께요 꿀🍯친구들은 삼겨비랑 목사리중 누구랑 친해요? #foodie #먹스타그램 #먹부림 🐷 #맛집투어 #맛스타그램 #돼지그램 #일상 #소통 #오늘뭐먹지 #먹짤 #매끼진심 #매끼를첫끼처럼 #송파핫플 #가락동핫플 #가락시장역맛집 #김치삼겹살맛집 #미나리삼겹살맛집 #가락동놀거리 #술스타그램 #소주그램 #가락동고기집추천 #송파데이트 #송파데이트코스 #전국맛집_푸우 #송파맛집 #가락동맛집 #송파고기집","['#협찬', '#송파사랑방안녕~', '#사랑방참숯화로구이', '#foodie', '#먹스타그램', '#먹부림', '#맛집투어', '#맛스타그램', '#돼지그램', '#일상', '#소통', '#오늘뭐먹지', '#먹짤', '#매끼진심', '#매끼를첫끼처럼', '#송파핫플', '#가락동핫플', '#가락시장역맛집', '#김치삼겹살맛집', '#미나리삼겹살맛집', '#가락동놀거리', '#술스타그램', '#소주그램', '#가락동고기집추천', '#송파데이트', '#송파데이트코스', '#전국맛집_푸우', '#송파맛집', '#가락동맛집', '#송파고기집']",2021-07-09,0,가락동 (송파구)
11,32,송파 사랑방#협찬 으로 송파 가락동에 새로 오픈한 송파 사랑방 다녀왔어요🙂최자로드 삼겹살 맛집인 용산 후암동 사랑방 참숯화로구이를 송파에 그대로 옮겨놨다해서 기대했는데 역시 기대대로 넘 맛있더라구용><미나리에 삼겹살조합은 처음인데 야채 잘 안먹는 저도 맘에 들었구된찌도 나와서 술 먹기 넘 좋았습니다!!!그리고 가게 내부도 깔끔하고 레트로 분위기여서 추천드립니당⭐️#송파사랑방 #송파맛집 #가락동맛집 #송파고기집,"['#협찬', '#송파사랑방', '#송파맛집', '#가락동맛집', '#송파고기집']",2021-07-01,0,송파사랑방
12,33,"#협찬 최자로드에 나와서 맛집인정을 받았다고 하여 기대했는데 기대한 만큼 아주 만족스러웠어요😊 저는 고기먹을때 부가적인걸 함께 구워먹는 걸 좋아하는데 여기는 김치, 콩나물, 마늘, 미나리를 함께 구워먹을 수 있는 점이 좋았고, 김치 자체가 너무 맛있어서 고기랑 같이 구워서 자꾸자꾸 먹게되더라구요~ 또 미나리 향이 살살 돌면서 고기랑 조합이 이렇게 잘 어울리다니👏🏻👏🏻 기본으로 나온 된찌도 맛나지만 저는 날이 더워 밥대신 냉면이랑 같이 먹었어요~! 김치 위에 냉면, 고기, 미나리, 마늘 탑처럼 쌓아 먹었어요 크크 ෆ 고기두께가 적당히 도톰한대 초벌되서 나와서 자리에서 한번씩만 뒤집으면 되고 직원분이 다 잘라주셔서 배고픈상태였는데 빠르고 맛있게 먹을 수 있었어요😋✔️송파사랑방 참숯화로구이✔️송파구 가락동 86-12✔️삼겹살 14.000, 목살 15.000, 냉면 5.000 ...#송파사랑방 #송파맛집 #가락동맛집 #송파고기집","['#협찬', '#송파사랑방', '#송파맛집', '#가락동맛집', '#송파고기집']",2021-06-28,0,송파사랑방
13,36,📍미나리 삼겹살 조합이 최고인 #송파사랑방참숯화로구이 -#협찬오늘 포스팅은 최자로드 삼겹살 맛집인 용산 후암동 “사랑방 참숯화로구이” 를 송파에 그대로 옮겨 오픈 한 송파 사랑방 참숯화로구이입니다!✔️사랑방 삼겹살 150g 1.4삼겹살은 집에서 먹어도 맛나지만 역시 밖에서 사먹어야 최고이더라구요👍🏻사랑방 삼겹살은 같이 구워먹을 수 있는 미나리와 김치를 함께 주십니다.주방에서 맛있게 초벌한 후 판째로 가져다주시면 조금만 더 익힌 후 바로 먹을 수 있어서 편리했어요~~화로불에 구워서 나와 그런지 풍미가 더해진 삼겹살 느낌? 삼겹살 먹을 때 김치 굽는건 흔하지만 미나리를 같이 주는 곳은 없더라구요~ 식감 연한 미나리와 윤기 넘치는 삼겹살을 같이 싸먹으면 맛이 일품 ㅠㅠㅠ❣️​기본으로 된장찌개가 나와서 밥도 뚝딱 넘어가고 마지막은 냉면으로 장식했습니다~ 식초와 계자를 넣지않아도 간이 딱 맞고 쫄깃쫄깃한 면발과 시원한 육수 넘 맛나게 먹었습니다! 미나와 삼겹살 조합이 궁금하시다면!@songpa__sarang ... #송파사랑방 #송파맛집 #가락동맛집 #송파고기집 #가락시장맛집 #잠실맛집 #잠실 #잠실새내맛집 #삼겹살맛집 #삼겹살 #삼겹살그램 #고기스타그램 #미나리삼겹살 #맛있다,"['#송파사랑방참숯화로구이', '#협찬오늘', '#송파사랑방', '#송파맛집', '#가락동맛집', '#송파고기집', '#가락시장맛집', '#잠실맛집', '#잠실', '#잠실새내맛집', '#삼겹살맛집', '#삼겹살', '#삼겹살그램', '#고기스타그램', '#미나리삼겹살', '#맛있다']",2021-06-18,0,사랑방참숯화로구이
14,37,"⠀😛송파 맛집😛 [ #송파사랑방 ]⠀🔥 #최자로드 인증 김치삼겹살+미나리 한판💛⠀⠀⠀#최자로드 에 나와 #최자맛집 으로 인증받은후암동의 #사랑방참숯화로구이 송파점 방문💒⠀사랑방 고기집은 고기마니아들 사이에서는동판 위에 김치+콩나물을 같이 구워주는#김치삼겹살 으로 유명한 곳인데송파점은 여기에 미나리가 추가돼서 미나리를 함께 구워싸먹을 수 있는 업그레이드 버전🔥🔥⠀기본 삼겹살을 시키면 초벌된 삼겹살+김치를 먼저구워주고, 미나리 한다발을 썰어서 함께 구워주시는데,생 미나리 다발은 첨봐서 비주얼 쇼크👀⠀특히 구운 미나리는 첨 먹어보는데삼겹살이랑 같이 먹으면 진짜 치트키 조합🤭❤️(나 미나리 좋아했네....)⠀삼겹살+ 고기 기름에 구운 신김치+ 구운콩나물무침+구운미나리 둘둘 싸서 한입 먹으면..솥뚜껑삼겹살 마니아들 제대로 취향 저격😇🔫⠀기본으로 나오는 된장찌개 외에도살얼음 육수 물냉면 시켜서 함께먹으면 꿀조합🧡⠀자글자글 삼겹살 기름에 푹 구워진 신김치랑#미나리삼겹살 이 자꾸 생각난다. 😌⠀⠀⠀💛추천 메뉴💛🍱삼겹살(2인분 24,000원)🍱물냉면(5,000원)⠀⠀📍서울 송파구 양재대로62길 42-1 1층(🚅경찰병원역 1번출구)(매일 16:00-00:00 )⠀⠀#맛토피아 #맛토피아_송파 #맛토피아_가락동 #맛토피아_삼겹살 ⠀","['#송파사랑방', '#최자로드', '#최자로드', '#최자맛집', '#사랑방참숯화로구이', '#김치삼겹살', '#미나리삼겹살', '#맛토피아', '#맛토피아_송파', '#맛토피아_가락동', '#맛토피아_삼겹살']",2021-06-13,0,
15,40,"#협찬 최자로드 삽겹살맛집인용산후암동 사랑방숯불구이 아시나요!? #송파사랑방 오픈해서 다녀왔어요.#삼겹살시그니처2인세트메뉴판엔 없지만 이거 강추요~된찌에 후식냉면까지 나오는데친구와 비냉물냉 고민하니반반으로 나눠주시는 센스~➰야외처럼 오픈되어서 넓은공간에서삼겹살과 미나리 김치와 굽굽해서신나게 먹고왔어요.#사랑방삼겹살 14000원인데 미나리와 김치를 숯불구이 불판에굽굽하니 진짜 꿀맛탱~#산토리하이볼 7000원시원하게 레몬맛나니 오늘같이더운날 짱맛이네요~➰삼겹살굽굽후 먹는 비냉물냉은말모죠^^📍 서울 송파구 양재대로62길 42-1 1층 가락시장역,경찰병원역~매일오후4시부터 미나리와 굽굽가능@songpa__sarang#송파맛집 #가락동맛집 #송파고기집 #가락시장역맛집#송파고깃집 #가락시장역삼겹살 #경찰병원맛집 #미나리삼겹살 #삼겹살맛집 #최자로드 #사랑방숯불구이","['#협찬', '#송파사랑방', '#삼겹살시그니처2인세트메뉴판엔', '#사랑방삼겹살', '#산토리하이볼', '#송파맛집', '#가락동맛집', '#송파고기집', '#가락시장역맛집', '#송파고깃집', '#가락시장역삼겹살', '#경찰병원맛집', '#미나리삼겹살', '#삼겹살맛집', '#최자로드', '#사랑방숯불구이']",2021-06-06,0,
16,41,"#협찬 📍#송파사랑방 #송파맛집 드디어!!!!!!! 깨비도 #미나리삼겹살 을 먹었어요 (˵ ͡° ͜ʖ ͡°˵) 가락동에 위치한 송파사랑방은 최자로드 삼겹살 맛집인 용산 후암동 ""사랑방 참숯화로구이""를 송파에 그대로 옮겨서 오픈 했다고 해요😉 최자로드부터 맛집 냄새 풍겨서 기대했는데 역시나 𝙅𝙈𝙏••••💕고기는 초벌로 구워져서 김치랑 같이 나와요!! 고기를 잘라주신 뒤에 미나리도 바로 앞에서 잘라주신답니다👏🏻혹시 미나리 안 좋아하시는 분들 계신가요..? 저도 미나리 그닥 좋아하진 않는데 구우니까 진짜 맛있어요!!! 고기, 미나리, 김치 삼합으로 먹으니까 진짜💯!! 저 이제 미나리 좋아한다고 해도 될 것 같아요🌿보성녹돈의 최상급 원육만 선별한 고기라서 그런지 진짜 쫀득했어요😚 고기가 맛있어서 주변을 둘러보니까 저런 문구가 있더라구요?! 그리고 김치도 존맛.. 김치러버 깨비 입맛에 딱 맞았어요😋된장찌개도 나오는데 두부가 꽤 들어있어서 좋았어요!!고기에 냉면을 빼 놓을 수 없죠,,❤️ 얼음 동동 평범한 물냉인데 식초랑 겨자 살짝 넣어서 마무리로 먹으면 천국행😇그리고 삼겹살이랑 하이볼 조합은 처음 먹었는데 이거 다들 드셔보세요👏🏻 저는 앞으로 삼겹살=하이볼 할게요.. 이거 마시느라 콜라 안 마셨어요ㅠㅠ전체적으로 가게가 깔끔하고 직원분들이 정~말 친절하셨어요!! 분위기에 맞게 레트로한 노래들이 나와서 즐겁게! 맛있게! 먹고왔답니다🥰협찬이지만 솔직하게 정말 맛있었어요ㅠㅠ 집이랑 가까웠으면 자주 갈만한 곳,, 잠실역, 수서역과 가까운 가락시장역에 있어요! #가락시장맛집 #송파구맛집 으로 강추해요💖🏠 @songpa__sarang #가락동맛집 #송파고기집 #미나리삼겹살맛집 #삼겹살 #삼겹살맛집 #서울맛집 #최자로드 #맛집추천 #미나리 #하이볼 #맛스타그램","['#협찬', '#송파사랑방', '#송파맛집', '#미나리삼겹살', '#가락시장맛집', '#송파구맛집', '#가락동맛집', '#송파고기집', '#미나리삼겹살맛집', '#삼겹살', '#삼겹살맛집', '#서울맛집', '#최자로드', '#맛집추천', '#미나리', '#하이볼', '#맛스타그램']",2021-06-04,0,
17,44,"#협찬 #가락시장 #송파사랑방#송파고깃집 #송파맛집 #가락동맛집가락시장에 위치한 송파사랑방에 갔다왔어요!😆최자로드에 소개된 맛집인데 송파에도 생겼다고 합니다👍🏻삼겹살과 갈비살을 파는 고깃집이에요!🐷최자로드 맛집은 처음 가보는거라 기대됐어요 😍😍사랑방 삼겹살 시키면 미나리+김치가 함께 같이 나와요😋미나리랑 김치랑 같이 구워 먹으면 정말 맛있더라구요😙미나리 향이 먹자마자 풍기는게 너무 좋았어요! 🥺 미나리+삼겹살 최고봄철에 미나리 많이 먹어야하는데 이렇게 미나리 삼겹살 먹으니 좋네용반찬도 다 맛있었어용 ㅎㅎ 😉쌈무는 약간 냉면무 처럼 양념된게 냉면이랑 잘 맞더라구여냉면은 물냉으로 시켰는데 시원하게 맛있더라구용 역시 여름엔 냉면!된장찌개도 나오는데 내용물도 실하고 된장찌개 자체가  맛있었어요!밥+김치랑 같이 말아먹으니 완전 찰떡궁합😉 삼겹살에는 역시 된장찌개 🤩👍🏻하이볼은 지금 준비중이라고 하셔서 맛보라고 주셨어요 😆 레몬이 거의 반개나 들어가서 완전 상큼하고 레몬향이 많이났어요👍🏻술 못먹는 사람들도 완전 달달하게 먹을 수 있을거 같습니다 🤩사장님이랑직원 분들도 엄청 친절하시고 좋았어요👍🏻👍🏻고기도 다 초벌로 구워져서 나오기 때문에 직접 구울 필요도 없고조금 만 기다리고 다 익으면 바로 먹을수 있답니당💚송파, 가락시장 근처 가시면 꼭 방문 해 보세용 💘😙💘🔍 서울 송파구 양재대로62길 42-1 송파사랑방💸사랑방 삼겹살 1인분 14000원 , 냉면 5000원","['#협찬', '#가락시장', '#송파사랑방', '#송파고깃집', '#송파맛집', '#가락동맛집가락시장에']",2021-05-30,0,송파사랑방
18,45,"#협찬 사랑방 참숯화로구이🔹️사랑방 삼겹살, 물냉면 안녕하세요!  이번에 송파구 가락동에 새로 생긴 사랑방 참숯화로구이를 방문했어요😆 #최자로드 맛집으로 유명한 용산 후암동 사랑방 참숯화로구이가 송파 가락시장쪽에도 생겼다니..!! 🧡본점의 맛은 그대로 살리고 위생과 인테리어까지 업그레이드한 이 곳!🧡 입구부터 내부 벽지까지 레트로 감성 제대로에요😚  항상 말씀드렸지만 저는 레트로 감성이라면서 더러운 곳 싫어하는데, 여기처럼 깨끗한 레트로 감성은 너무너무!!! 좋아해요😆 저희는 시그니처 메뉴인 사랑방 삼겹살을 주문했어요! 삼겹살에 미나리까지 추가되는 구성인데요~ 참숯화로에 지글지글 잘 구워진 삼겹살케 지글지글 적당히 구워진 미나리를 얹어먹으면..❤❤ 진짜 최고에요! 참숯화로에 삼겹살을 구우니 뜨거운 참숯 기운 덕에 다 먹을 때 까지 따뜻하게 고기를 즐길 수 있다는 점이 너무 좋았어요! 게다가 삼겹살을 시키면 된장찌개까지 주시는데 이 된장찌개도 깔끔하니 너무 맛있었어요~!! 삼겹살을 먹었으면 물냉면도 완전 필수 아닌가요? 😚❤ 물냉면도 제가 딱 좋아하는 그 맛!해장으로 제격인 살얼음 적당히 낀 물냉면 맛이라 너무 행복했어요~!! 사장님도 직원분도 완전 친절하시고 고기도 넘 맛있고 데이트로도 회식으로도 친구들과 분위기 즐기기도 좋은 찐맛집이라 재방문의사 당연 있습니당☺ 울님들도 방문해보시길 적극 추천드려요!!주소 : 서울 송파구 양재대로62길 42-1#송파사랑방 #송파맛집 #가락동맛집 #송파고기집 #가락시장맛집 #가락시장고기집 #먹스타그램 #먹팔 #먹스타소통 #고기스타그램 #최자로드맛집","['#협찬', '#최자로드', '#송파사랑방', '#송파맛집', '#가락동맛집', '#송파고기집', '#가락시장맛집', '#가락시장고기집', '#먹스타그램', '#먹팔', '#먹스타소통', '#고기스타그램', '#최자로드맛집']",2021-05-29,0,
19,46,"🍴가락시장 #송파사랑방 #🐹🐡84 #협찬🎈사랑방 삼겹살 1인분(김치 미나리 포함) 14,000원🎈물냉면/비빔냉면 5,000원🎈청춘 4,500원💬혜진점수최자로드 삼겹살 맛집으로 유명한 후암동 사랑방이 송파에 생겼다고 해서 가보았다! 경찰병원역이랑 가락시장역 중간에 있는데 역에서 그렇게 멀진 않다. 가게는 벽이 통창으로 열려있어 시원하고 아주 레트로한 느낌이 났음삼겹살을 시키면 숯불에 미나리랑 김치를 같이 구워주시는데 비주얼이 대박이었다 불판이 볼록하게 생겨서 거의 김치가 기름에 튀겨지듯 구워지는데 넘 맛있음 미나리도 원래는 별로 안좋아하는데 숯불에 푹 구우니 고기랑 넘 잘어울렸음 그리고 가장 중요한 삼겹살도 진짜 부드럽고 맛있었다! 된찌도 시원하니 좋음숯불이라 불조절이 안돼서 빠르게 먹어야하는데 여러명이 가면 더 좋을 것 같다 초벌되어 나와 빨리 먹을 수 있음!숯불 삼겹살 맛집으로 추천추천🐹🐹🐹🐹🐹 #5햄💬성민점수고깃집을 새로 오픈하셔서 한번 초대해주시겠다고하셔서 가봤습니당!! 정말정말 감사합니다!!! 외관은 90년대?? 감성과 현재디자인과 잘어울리게 인테리어를 하셔서 너무너무좋았어요ㅋㅋㅋ 특히 청춘소주도 파시는데 진짜 갬성이 대박이였어요..고기는 미나리랑 삼겹살을 주문했는데 진짜 미나리가 엄청 큰거 보이시죠... 대박크고 향이 너무좋더라구요! 고기는 숙성시켜서 한번 초벌해서나와 금방 구워서 먹을수있는데 고기가 잡내 하나도안나고 너무너무 맛있더라구요 진짜!! 미나리랑 너무 잘어울려서 계속먹었는데  솥뚜껑에 삼겹살기름에 김치아시죠? 여기서도 맛볼수있어요 기름모으는곳에 김치를 놔주시는데 진짜 김치튀김일정도로 구워져서 고기랑먹으면 대박맛있어요... 이거 편파 리뷰아닙니다 진짜!! 맛있었어요 새로 오픈하셔서그런지 매장이 깔금해서 더좋았어요! 거기다가 냉면과 된장찌개로 마무리...미나리와 삼겹살을 즐기고싶다면 여기 강추합니다!!! 강추x100!!!🐡🐡🐡🐡🐡 #5복#가락시장맛집 #경찰병원역맛집 #가락시장역맛집 #가락동맛집 #최자로드 #후암동사랑방 #삼겹살맛집 #송파맛집 #고기스타그램 #사랑방참숯화로구이 #맛집리뷰 #신상맛집 #송파고기집","['#송파사랑방', '#🐹🐡84', '#협찬🎈사랑방', '#5햄💬성민점수고깃집을', '#5복', '#가락시장맛집', '#경찰병원역맛집', '#가락시장역맛집', '#가락동맛집', '#최자로드', '#후암동사랑방', '#삼겹살맛집', '#송파맛집', '#고기스타그램', '#사랑방참숯화로구이', '#맛집리뷰', '#신상맛집', '#송파고기집']",2021-05-27,0,송파사랑방
20,50,"오랜만에 가락시장역 근처에 방문하게 되었는데 고기마니아인 우리 일행들의 감성을 팍팍 자극하는 고깃집 한 곳을 발견하였다. 가게의 상호명은 “송파사랑방 참숯화로구이”😎최근에 오픈한 고깃집이며, 사장님들께서 최자로드 삼겹살 맛집인 후암동에 위치한 “사랑방 참숯화로구이”에서 직접 도제식으로 정성스럽게 배워오신 덕분에 후암동의 감성과 맛을 송파에 그대로 옮겨가지고 오셨다.이 곳의 삼겹살(1인분 150g에 김치와 미나리 포함 14,000원)은 보성녹돈의 최상급 원육만 선별해서 사용해주는 덕분인지 쫀득하게 씹히는 맛이 일품이다.👍같이 곁들여져 나오는 싱싱한 김치 and 미나리와 고기를 쌈싸서 먹어주면 내 몸에 죄를 덜 짓는 기분이랄까? 게다가 미나리와 고기의 케미가 판타스틱!🕺씹으면 씹을수록 입안에서 고기의 풍미가 배가되어 소주를 땡기게하는 마법의 효과가 발생! 결국 소주를 시켜보았다. 소주는 우리에게 생소한 청춘소주무학(1병에 4,500원)을 시켜보았음. 이즈백보단 알콜향이 좀 쌔긴했지만 끝 맛이 부드럽고 좋더라고?🤣고기를 든든하게 흡입하고 난 뒤 냉면(비빔냉면과 물냉면 둘다 한접시에 5,000원)한접시로 깔끔하게 입가심 마무리! 여기 물냉면의 맛은 선을 넘지않은 적당한 온도와 간의 케미가 잘 어우러져서 맛이 좋았다.전체적으로 꽤 만족했던 곳이었음. 다음 방문때는 목살, 돼지갈비도 꼭 맛을 보리라 굳게 다짐하였다😁상호명 : 송파사랑방참숯화로구이주소 : 서울특별시 송파구 양재대로62길 42-1번지 1층#먹스타그램#삼겹살#청춘소주#송파사랑방#송파사랑방참숯화로구이#사랑방참숯화로구이#최자로드#송파맛집#송파고기집#가락동맛집","['#먹스타그램', '#삼겹살', '#청춘소주', '#송파사랑방', '#송파사랑방참숯화로구이', '#사랑방참숯화로구이', '#최자로드', '#송파맛집', '#송파고기집', '#가락동맛집']",2021-05-17,0,
21,60,#첫줄 서울 송파구 양재대로62길 42-1 101호송파사랑방최자로드에 나왔던 맛집이송파에도 생기다니후암동에서 복붙 한것처럼맛도 굿굿단골집 될듯. ...........#송파사랑방 #삼겹살 #소갈비살 #돼지갈비 #서울 #송파구 #가락동 #가락시장 #최자로드 #맛집 #맛집스타그램 #먹방 #먹팔 #맛스타그램 #존맛탱 #먹스타그램🍴 #먹스타 #먹방그램 #instagood #instagram #insta #instafood #mukbang #soeul,"['#첫줄', '#송파사랑방', '#삼겹살', '#소갈비살', '#돼지갈비', '#서울', '#송파구', '#가락동', '#가락시장', '#최자로드', '#맛집', '#맛집스타그램', '#먹방', '#먹팔', '#맛스타그램', '#존맛탱', '#먹스타그램🍴', '#먹스타', '#먹방그램', '#instagood', '#instagram', '#insta', '#instafood', '#mukbang', '#soeul']",2021-04-15,0,송파사랑방
